tumor,gt_top,encoded_top,intersection
tgm013_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['5714', '4996', '4225', '5677', '5871', '4840', '5354', '5791', '5815', '4839', '4553', '4126', '5730', '4397', '5431']",['4126' '4996' '5677' '5815']
tgm014_preop,"['4796', '4976', '5233', '5589', '5563', '5845', '4548', '4087', '4968', '4902', '4668', '4848', '4373', '4996', '5677']","['4796', '4563', '5671', '5395', '5599', '4848', '5233', '4653', '5845', '4976', '5640', '4933', '5032', '5563', '5250']",['4796' '4848' '4976' '5233' '5563' '5845']
tgm015_preop,"['5574', '4789', '5955', '5449', '4668', '4230', '4609', '5958', '4134', '4137', '4984', '5383', '5105', '4373', '5100']","['5955', '5574', '4230', '5449', '4056', '4709', '4049', '4412', '5452', '4814', '4507', '4515', '4193', '4580', '4990']",['4230' '5449' '5574' '5955']
tgm016_preop,"['4741', '4290', '4876', '4257', '4933', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5227']","['4741', '5844', '5284', '5405', '4297', '4933', '4637', '5250', '4492', '5000', '4478', '4787', '4149', '4578', '5197']",['4741' '4933']
tgm017_preop,"['5406', '4122', '4357', '4403', '4782', '5227', '4569', '4876', '5751', '4695', '5904', '4996', '5422', '4290', '5431']","['5406', '4569', '5044', '5431', '4939', '5992', '5751', '5227', '5059', '4357', '5422', '5579', '4149', '4717', '4015']",['4357' '4569' '5227' '5406' '5422' '5431' '5751']
tgm018_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['4099', '5464', '4711', '5164', '4595', '4996', '5871', '5714', '5677', '4225', '5354', '5791', '4126', '4397', '5431']",['4126' '4996' '5677']
tgm019_preop,"['4297', '4933', '4311', '5671', '5048', '4741', '4848', '5640', '5134', '4578', '4584', '4471', '5842', '5627', '4902']","['5048', '5671', '4311', '4578', '4297', '4933', '4787', '4471', '5250', '5917', '5640', '5844', '4427', '4848', '4637']",['4297' '4311' '4471' '4578' '4848' '4933' '5048' '5640' '5671']
tgm021_preop,"['5871', '5244', '5412', '4793', '5292', '5748', '4668', '4373', '4996', '5677', '5450', '5334', '5383', '5904', '4087']","['5412', '5871', '5748', '5660', '4983', '5592', '4658', '4603', '5902', '4900', '4661', '5466', '4315', '5244', '4769']",['5244' '5412' '5748' '5871']
tgm022_preop,"['4668', '4919', '4373', '4996', '4535', '5677', '5450', '5184', '5904', '5383', '4087', '4702', '5815', '4082', '4126']","['5714', '4996', '5677', '4225', '5871', '4840', '5791', '4839', '5354', '4553', '5815', '4397', '5431', '5545', '5888']",['4996' '5677' '5815']
tgm023_preop,"['4668', '4134', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535']","['4668', '4996', '5714', '5677', '4225', '5993', '5871', '4840', '5686', '4983', '5815', '5354', '5767', '5730', '4896']",['4668' '4996' '5677' '5815']
tgm024_preop,"['5464', '5024', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958']","['5464', '5164', '4143', '4595', '4865', '4711', '5024', '4614', '4996', '5791', '4099', '5714', '5354', '5545', '4225']",['4996' '5024' '5464']
tgm025_preop,"['4796', '5024', '4668', '4373', '4087', '4996', '5677', '5450', '5904', '5383', '4702', '5815', '4082', '4126', '5958']","['5712', '5032', '4563', '4352', '4996', '5677', '5112', '5069', '5714', '4839', '4614', '4225', '5354', '5101', '5967']",['4996' '5677']
tgm026_preop,"['4352', '4979', '5021', '4796', '5112', '4822', '5069', '4668', '4373', '4996', '5677', '4087', '4919', '5450', '5904']","['4352', '5032', '5112', '5967', '5069', '4822', '4979', '5021', '5502', '4563', '5928', '5395', '4166', '5101', '5712']",['4352' '4822' '4979' '5021' '5069' '5112']
tgm027_preop,"['4290', '4668', '4373', '4996', '5227', '5677', '4126', '5450', '5904', '5383', '4087', '4702', '4876', '5815', '4082']","['4290', '4031', '4424', '5227', '4241', '4235', '4225', '5714', '5933', '5677', '5354', '4660', '5764', '4800', '5225']",['4290' '5227' '5677']
tgm028_preop,"['4781', '4819', '4204', '4660', '4692', '4246', '4052', '4668', '5322', '5909', '4373', '4996', '5677', '5450', '5904']","['4781', '4819', '4204', '5909', '4246', '4660', '4800', '5972', '4692', '5497', '5166', '4447', '5540', '5429', '4407']",['4204' '4246' '4660' '4692' '4781' '4819' '5909']
tgm029_preop,"['5921', '4669', '4359', '4910', '5383', '5748', '4344', '4668', '4373', '4996', '5677', '5450', '5904', '4087', '4702']","['4669', '4910', '5921', '4611', '5748', '5562', '4344', '5660', '5783', '4093', '4857', '4983', '4040', '5922', '5714']",['4344' '4669' '4910' '5748' '5921']
tgm030_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['5714', '4996', '5677', '4225', '5871', '4840', '5354', '5791', '4839', '5815', '4553', '4126', '5730', '4397', '5767']",['4126' '4996' '5677' '5815']
tgm031_preop,"['5406', '5197', '4741', '4782', '4876', '4477', '4257', '5751', '4357', '4695', '5039', '5431', '4290', '4608', '5904']","['5197', '5406', '4492', '4149', '5044', '4741', '5405', '5992', '5059', '5000', '5284', '5844', '4939', '4478', '5431']",['4741' '5197' '5406' '5431']
tgm033_preop,"['4668', '5958', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '4535', '5337']","['4621', '4115', '4005', '5791', '4996', '5871', '5354', '5926', '4553', '5784', '5677', '5714', '4678', '5735', '4840']",['4996' '5677']
tgm034_preop,"['5464', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '5958', '4126', '5024']","['4865', '5412', '4614', '4996', '5714', '5797', '4957', '4900', '4875', '4225', '4406', '4840', '5677', '4839', '5941']",['4996' '5677']
