tumor,gt_top,encoded_top,intersection
tgm013_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['5771', '4128', '5433', '4676', '4057', '5998', '5450', '4118', '5520', '4663', '4082', '5969', '5385', '5245', '4269']",['4082' '5450']
tgm014_preop,"['4796', '4976', '5233', '5589', '5563', '5845', '4548', '4087', '4968', '4902', '4668', '4848', '4373', '4996', '5677']","['4796', '5589', '5845', '5233', '4548', '4933', '4700', '4653', '5771', '5599', '5482', '5245', '4822', '4676', '4472']",['4548' '4796' '5233' '5589' '5845']
tgm015_preop,"['5574', '4789', '5955', '5449', '4668', '4230', '4609', '5958', '4134', '4137', '4984', '5383', '5105', '4373', '5100']","['4709', '5955', '4230', '4412', '4984', '4657', '5783', '4056', '4515', '4814', '4580', '5449', '4507', '5105', '5230']",['4230' '4984' '5105' '5449' '5955']
tgm016_preop,"['4741', '4290', '4876', '4257', '4933', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5227']","['4933', '4637', '4741', '4578', '5844', '4787', '5771', '5039', '5385', '5134', '4128', '5520', '5627', '5405', '4896']",['4741' '4933']
tgm017_preop,"['5406', '4122', '4357', '4403', '4782', '5227', '4569', '4876', '5751', '4695', '5904', '4996', '5422', '4290', '5431']","['4939', '5431', '4569', '5044', '5059', '5751', '5406', '5992', '5683', '4782', '5509', '5133', '4122', '4232', '4608']",['4122' '4569' '4782' '5406' '5431' '5751']
tgm018_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['5464', '4099', '4143', '5513', '5771', '5164', '4128', '4057', '4793', '5245', '5385', '4118', '5998', '5969', '4082']",['4082']
tgm019_preop,"['4297', '4933', '4311', '5671', '5048', '4741', '4848', '5640', '5134', '4578', '4584', '4471', '5842', '5627', '4902']","['4933', '4578', '4311', '5671', '4297', '5844', '4848', '4787', '4637', '5640', '5048', '4741', '5771', '5134', '4471']","['4297' '4311' '4471' '4578' '4741' '4848' '4933' '5048' '5134' '5640'
 '5671']"
tgm021_preop,"['5871', '5244', '5412', '4793', '5292', '5748', '4668', '4373', '4996', '5677', '5450', '5334', '5383', '5904', '4087']","['5926', '5969', '4269', '5068', '5412', '5322', '4658', '5464', '4793', '4128', '4433', '5771', '4900', '4057', '5851']",['4793' '5412']
tgm022_preop,"['4668', '4919', '4373', '4996', '4535', '5677', '5450', '5184', '5904', '5383', '4087', '4702', '5815', '4082', '4126']","['4835', '4863', '5771', '5841', '4128', '4676', '5385', '4057', '5915', '5998', '4548', '4082', '4118', '5520', '5245']",['4082']
tgm023_preop,"['4668', '4134', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535']","['4476', '5230', '5449', '4709', '5408', '4507', '5105', '4668', '5771', '4082', '4128', '4984', '4676', '5385', '5422']",['4082' '4668']
tgm024_preop,"['5464', '5024', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958']","['5464', '5164', '4143', '4595', '5500', '5024', '5513', '4614', '4711', '5771', '4865', '4724', '4128', '4156', '5385']",['5024' '5464']
tgm025_preop,"['4796', '5024', '4668', '4373', '4087', '4996', '5677', '5450', '5904', '5383', '4702', '5815', '4082', '4126', '5958']","['4352', '4822', '5771', '5712', '5500', '4796', '5412', '5737', '5069', '5053', '4057', '5450', '5112', '5385', '5998']",['4796' '5450']
tgm026_preop,"['4352', '4979', '5021', '4796', '5112', '4822', '5069', '4668', '4373', '4996', '5677', '4087', '4919', '5450', '5904']","['4352', '4822', '5069', '5112', '5032', '5967', '4796', '4979', '4563', '5021', '4349', '5712', '5771', '5737', '5801']",['4352' '4796' '4822' '4979' '5021' '5069' '5112']
tgm027_preop,"['4290', '4668', '4373', '4996', '5227', '5677', '4126', '5450', '5904', '5383', '4087', '4702', '4876', '5815', '4082']","['4232', '5448', '5764', '5856', '4850', '5684', '4892', '4424', '4718', '5687', '4149', '5873', '4932', '4549', '5965']",[]
tgm028_preop,"['4781', '4819', '4204', '4660', '4692', '4246', '4052', '4668', '5322', '5909', '4373', '4996', '5677', '5450', '5904']","['4204', '4246', '4819', '4447', '4692', '5215', '4723', '4660', '4894', '5482', '5909', '5722', '4034', '4781', '4269']",['4204' '4246' '4660' '4692' '4781' '4819' '5909']
tgm029_preop,"['5921', '4669', '4359', '4910', '5383', '5748', '4344', '4668', '4373', '4996', '5677', '5450', '5904', '4087', '4702']","['5921', '4669', '5748', '4344', '4796', '5771', '4548', '4822', '5845', '5450', '4352', '5069', '5233', '4057', '5245']",['4344' '4669' '5450' '5748' '5921']
tgm030_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['5771', '4128', '4676', '4057', '4118', '5385', '5450', '4082', '5245', '5998', '4663', '5969', '5433', '5520', '5243']",['4082' '5450']
tgm031_preop,"['5406', '5197', '4741', '4782', '4876', '4477', '4257', '5751', '4357', '4695', '5039', '5431', '4290', '4608', '5904']","['5059', '4718', '4892', '5992', '4939', '5044', '5684', '5431', '4232', '4492', '5448', '4389', '4549', '4149', '4089']",['5431']
tgm033_preop,"['4668', '5958', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '4535', '5337']","['5782', '5266', '4220', '5958', '5076', '4406', '4128', '5771', '4807', '5450', '4676', '4621', '4907', '5356', '4663']",['5450' '5958']
