tumor,gt_top,encoded_top,intersection
tgm046_preop,"['24618', '10979', '9545', '23629', '13751', '23279', '11440', '23317', '14611', '25495', '13726', '24914', '9693', '11059', '24634']","['24618', '10979', '9545', '13958', '13726', '23629', '23279', '11023', '11059', '11440', '13751', '9180', '8206', '24914', '25495']","['10979' '11059' '11440' '13726' '13751' '23279' '23629' '24618' '24914'
 '25495' '9545']"
tgm047_preop,"['21359', '26378', '14241', '21996', '19359', '11537', '27867', '8672', '19946', '23127', '27155', '13580', '9192', '14074', '17214']","['21359', '14241', '26378', '19359', '11537', '19946', '17214', '21996', '27867', '8672', '24768', '24436', '25826', '23142', '12846']","['11537' '14241' '17214' '19359' '19946' '21359' '21996' '26378' '27867'
 '8672']"
tgm048_preop,"['24409', '11626', '20636', '11821', '9353', '8000', '8001', '8002', '8003', '8004', '8005', '8006', '8007', '8008', '8009']","['13437', '25105', '10896', '14910', '11342', '24183', '24143', '12824', '23814', '23902', '26382', '24533', '14721', '12147', '17565']",[]
tgm049_preop,"['13475', '15341', '20487', '14875', '14596', '21817', '15618', '23506', '19440', '22799', '27366', '22031', '20799', '26367', '27126']","['13475', '15341', '13798', '20487', '19440', '22799', '23506', '14875', '27366', '23429', '15618', '8144', '14596', '27588', '21817']","['13475' '14596' '14875' '15341' '15618' '19440' '20487' '21817' '22799'
 '23506' '27366']"
tgm050_preop,"['25928', '21487', '18362', '26677', '21778', '17052', '12208', '22621', '10212', '25418', '23926', '15864', '15016', '11694', '9151']","['25928', '21487', '18362', '17052', '10212', '21778', '23926', '9151', '12208', '26677', '27500', '25418', '12181', '11411', '20797']","['10212' '12208' '17052' '18362' '21487' '21778' '23926' '25418' '25928'
 '26677' '9151']"
tgm051_preop,"['12777', '21619', '23061', '25769', '9543', '21202', '13634', '8059', '26482', '9256', '16793', '26350', '23144', '19030', '21004']","['12777', '21619', '25769', '23061', '13634', '13437', '21087', '9543', '8059', '9645', '14910', '16237', '21004', '16496', '10896']",['12777' '13634' '21004' '21619' '23061' '25769' '8059' '9543']
tgm052_preop,"['24473', '19905', '11850', '8584', '9638', '19575', '21284', '9068', '15622', '14980', '25654', '16707', '13682', '21428', '14894']","['24473', '19905', '9638', '11850', '8584', '14980', '15622', '19575', '9068', '23582', '21284', '14894', '16707', '18077', '10591']","['11850' '14894' '14980' '15622' '16707' '19575' '19905' '21284' '24473'
 '8584' '9068' '9638']"
tgm053_preop,"['19168', '26067', '10318', '8844', '13385', '26049', '19266', '18716', '14211', '22554', '11735', '18547', '17772', '23104', '22153']","['19168', '26067', '10318', '8844', '18716', '19266', '26049', '14211', '10393', '13385', '11735', '17772', '23104', '22837', '22554']","['10318' '11735' '13385' '14211' '17772' '18716' '19168' '19266' '22554'
 '23104' '26049' '26067' '8844']"
tgm054_preop,"['10720', '13471', '22837', '16378', '17618', '11735', '27868', '14211', '19009', '10318', '17934', '11265', '27019', '26067', '23799']","['10720', '13471', '22837', '11265', '16378', '17934', '17618', '27868', '11735', '14211', '19009', '10393', '10318', '18716', '27019']","['10318' '10720' '11265' '11735' '13471' '14211' '16378' '17618' '17934'
 '19009' '22837' '27019' '27868']"
tgm055_preop,"['24992', '20932', '9273', '12606', '11256', '10889', '22314', '8694', '24725', '27523', '26384', '24040', '27400', '8966', '17096']","['20932', '11256', '12606', '24992', '27523', '24959', '25174', '9273', '17963', '22314', '24766', '10889', '24582', '27951', '24271']",['10889' '11256' '12606' '20932' '22314' '24992' '27523' '9273']
tgm056_preop,"['12777', '25769', '9543', '23061', '23144', '21619', '21202', '23293', '15673', '8059', '16496', '8304', '12249', '9256', '15264']","['12777', '25769', '21619', '23061', '13634', '9543', '15673', '13437', '21202', '14910', '21087', '21004', '26350', '8059', '24143']",['12777' '15673' '21202' '21619' '23061' '25769' '8059' '9543']
tgm057_preop,"['20932', '27523', '12606', '11256', '24992', '9273', '22314', '27552', '23110', '17096', '9443', '10889', '23826', '23739', '24773']","['20932', '27523', '11256', '22314', '25174', '12606', '24766', '9273', '24959', '24992', '27552', '17096', '17963', '10889', '16430']","['10889' '11256' '12606' '17096' '20932' '22314' '24992' '27523' '27552'
 '9273']"
tgm058_preop,"['17934', '11265', '23799', '22837', '27868', '17820', '9974', '26931', '20817', '11735', '8262', '20340', '17618', '13471', '23084']","['11265', '17934', '27868', '22837', '11735', '26931', '17820', '23799', '13471', '10720', '20255', '17618', '8262', '9974', '20340']","['11265' '11735' '13471' '17618' '17820' '17934' '20340' '22837' '23799'
 '26931' '27868' '8262' '9974']"
tgm059_preop,"['24436', '17214', '18882', '21951', '18364', '21077', '23100', '26858', '25826', '26594', '14241', '12551', '15044', '21241', '22271']","['18882', '24436', '18364', '17214', '21077', '23100', '21951', '25826', '19573', '26858', '20816', '15551', '15044', '12551', '18488']","['12551' '15044' '17214' '18364' '18882' '21077' '21951' '23100' '24436'
 '25826' '26858']"
tgm060_preop,"['24244', '13894', '26985', '19504', '22442', '12366', '24271', '19185', '11718', '9163', '27506', '21994', '23812', '16958', '16280']","['24244', '22442', '26985', '19504', '9163', '27506', '13894', '19185', '10001', '15639', '18465', '12366', '21346', '24271', '12222']","['12366' '13894' '19185' '19504' '22442' '24244' '24271' '26985' '27506'
 '9163']"
tgm061_preop,"['24956', '8807', '15973', '27885', '18615', '10759', '17470', '15367', '11845', '12442', '14950', '16445', '10600', '13471', '10367']","['10720', '13471', '24956', '22837', '27885', '11735', '15973', '17618', '8807', '27868', '11265', '11845', '17934', '26067', '21363']",['11845' '13471' '15973' '24956' '27885' '8807']
tgm062_preop,"['26873', '22558', '11871', '26681', '19742', '24296', '20749', '8643', '18419', '11289', '8846', '25681', '25812', '23530', '21577']","['26873', '8643', '11871', '22558', '15503', '19742', '20749', '24296', '16547', '25681', '15062', '8846', '19434', '21577', '16654']","['11871' '19742' '20749' '21577' '22558' '24296' '25681' '26873' '8643'
 '8846']"
tgm063_preop,"['11052', '21251', '22991', '20084', '22807', '14419', '25803', '9235', '8961', '17637', '22284', '19063', '27239', '25082', '27042']","['21251', '11052', '26583', '22807', '22991', '22284', '23746', '27042', '17637', '25082', '20084', '10996', '20702', '16654', '25224']",['11052' '17637' '20084' '21251' '22284' '22807' '22991' '25082' '27042']
tgm064_preop,"['27694', '17721', '23638', '15498', '26625', '26523', '10394', '22882', '14789', '11584', '27633', '27353', '21278', '19155', '20370']","['26625', '27694', '15498', '23638', '22713', '21278', '10394', '26523', '17721', '25378', '27353', '11584', '22330', '9566', '22534']","['10394' '11584' '15498' '17721' '21278' '23638' '26523' '26625' '27353'
 '27694']"
tgm065_preop,"['15295', '10924', '22905', '25575', '23663', '20108', '19579', '10613', '8696', '13793', '20054', '11947', '10301', '9405', '27091']","['10924', '15295', '25575', '10613', '11947', '20054', '13793', '13437', '22905', '10862', '21005', '27091', '20830', '25105', '8696']","['10613' '10924' '11947' '13793' '15295' '20054' '22905' '25575' '27091'
 '8696']"
tgm066_preop,"['20869', '26371', '20806', '25067', '8083', '15303', '8041', '20816', '27629', '21285', '20299', '14434', '18968', '10883', '16147']","['26371', '25067', '20816', '20869', '8083', '8041', '20299', '21285', '15303', '20806', '27629', '10883', '12184', '20677', '14434']","['10883' '14434' '15303' '20299' '20806' '20816' '20869' '21285' '25067'
 '26371' '27629' '8041' '8083']"
tgm067_preop,"['8372', '9977', '13095', '21048', '12819', '22226', '19494', '18466', '21809', '14543', '13769', '13762', '25451', '15319', '12533']","['9977', '8372', '13095', '21048', '22226', '12819', '19494', '21809', '18466', '12533', '15319', '14543', '25451', '9006', '13769']","['12533' '12819' '13095' '13769' '14543' '15319' '18466' '19494' '21048'
 '21809' '22226' '25451' '8372' '9977']"
tgm068_preop,"['23089', '10094', '21185', '27757', '12240', '17748', '13680', '12456', '9229', '21173', '23903', '15395', '8437', '19137', '14473']","['12240', '23089', '27757', '21185', '10094', '9229', '12456', '15395', '17748', '19842', '13680', '14473', '21173', '8437', '18951']","['10094' '12240' '12456' '13680' '14473' '15395' '17748' '21173' '21185'
 '23089' '27757' '8437' '9229']"
tgm071_preop,"['23034', '9096', '10968', '8748', '19913', '19982', '24459', '21148', '18474', '10748', '20924', '23759', '15561', '22749', '8756']","['23034', '8748', '19913', '10748', '19982', '23759', '9096', '10968', '20924', '21148', '15561', '8756', '19230', '18474', '22749']","['10748' '10968' '15561' '18474' '19913' '19982' '20924' '21148' '22749'
 '23034' '23759' '8748' '8756' '9096']"
