tumor,gt_top,encoded_top,intersection
tgm025_preop,"['4796', '5024', '4668', '4373', '4087', '4996', '5677', '5450', '5904', '5383', '4702', '5815', '4082', '4126', '5958']","['5024', '4614', '5712', '5053', '5500', '4882', '5164', '5112', '4595', '4690', '5069', '4662', '4822', '5931', '4352']",['5024']
tgm026_preop,"['4352', '4979', '5021', '4796', '5112', '4822', '5069', '4668', '4373', '4996', '5677', '4087', '4919', '5450', '5904']","['4352', '4822', '5069', '5032', '5112', '5967', '4349', '5257', '4563', '5712', '4796', '5021', '4979', '5053', '4968']",['4352' '4796' '4822' '4979' '5021' '5069' '5112']
tgm027_preop,"['4290', '4668', '4373', '4996', '5227', '5677', '4126', '5450', '5904', '5383', '4087', '4702', '4876', '5815', '4082']","['5684', '4892', '5448', '5856', '4850', '4718', '4232', '5764', '5059', '5965', '4355', '4149', '5687', '4424', '5873']",[]
tgm028_preop,"['4781', '4819', '4204', '4660', '4692', '4246', '4052', '4668', '5322', '5909', '4373', '4996', '5677', '5450', '5904']","['4204', '4246', '4819', '4692', '4447', '5215', '4781', '5909', '4034', '4894', '4800', '4660', '5166', '4723', '5482']",['4204' '4246' '4660' '4692' '4781' '4819' '5909']
tgm029_preop,"['5921', '4669', '4359', '4910', '5383', '5748', '4344', '4668', '4373', '4996', '5677', '5450', '5904', '4087', '4702']","['5921', '4669', '4344', '5748', '4910', '5660', '4359', '5383', '4220', '4983', '5562', '5403', '5656', '4807', '4352']",['4344' '4359' '4669' '4910' '5383' '5748' '5921']
tgm030_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['4126', '5958', '4373', '5243', '5383', '5904', '4873', '5771', '4087', '5206', '5866', '4896', '4902', '5767', '4638']",['4087' '4126' '4373' '5383' '5904' '5958']
tgm031_preop,"['5406', '5197', '4741', '4782', '4876', '4477', '4257', '5751', '4357', '4695', '5039', '5431', '4290', '4608', '5904']","['5431', '5059', '5044', '4939', '5992', '4718', '4892', '5448', '4232', '5684', '5406', '4357', '5856', '5454', '5133']",['4357' '5406' '5431']
tgm033_preop,"['4668', '5958', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '4535', '5337']","['4220', '4621', '5266', '5076', '5958', '5356', '4049', '4115', '5782', '5533', '4366', '5921', '4907', '5953', '4005']",['5958']
tgm034_preop,"['5464', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '5958', '4126', '5024']","['4406', '4900', '4614', '5466', '4865', '4100', '4828', '5797', '5412', '4792', '4433', '5095', '4875', '5851', '4687']",[]
tgm035_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['5765', '5958', '4662', '4690', '5589', '4700', '5024', '5931', '4087', '5677', '4614', '5482', '4564', '4159', '4406']",['4087' '5677' '5958']
tgm036_preop,"['5778', '5745', '5081', '5322', '4087', '4748', '4239', '4835', '5151', '5926', '5095', '4687', '5435', '4162', '4668']","['5466', '4105', '4406', '4687', '4792', '4900', '4748', '4387', '4433', '5095', '4975', '5851', '4316', '5700', '5989']",['4687' '4748' '5095']
tgm037_preop,"['4910', '4115', '5921', '4502', '5784', '4621', '4223', '4359', '4789', '4669', '4220', '5100', '4657', '5562', '4285']","['5783', '4657', '4580', '5562', '4678', '4028', '5784', '5318', '4502', '4230', '4990', '4115', '4193', '4814', '4440']",['4115' '4502' '4657' '5562' '5784']
tgm038_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['4126', '5383', '5904', '4373', '5912', '5243', '4873', '5206', '5958', '5771', '4896', '4087', '5866', '5767', '5815']",['4087' '4126' '4373' '5383' '5815' '5904' '5958']
tgm039_preop,"['5854', '5628', '4569', '4444', '5602', '4424', '4312', '5721', '4031', '5904', '5227', '5968', '4545', '5505', '5406']","['4569', '5628', '5854', '4232', '4444', '4312', '4031', '5448', '5721', '4545', '5968', '5764', '5856', '5602', '5216']",['4031' '4312' '4444' '4545' '4569' '5602' '5628' '5721' '5854' '5968']
tgm041_preop,"['4979', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4796', '4702', '5815', '4082', '4352', '4126']","['4352', '4796', '4979', '5112', '5967', '5021', '5563', '4968', '4563', '5032', '4822', '4877', '4087', '5249', '5069']",['4087' '4352' '4796' '4979']
tgm042_preop,"['4403', '4357', '4695', '4122', '4477', '5431', '4782', '4996', '4376', '4257', '4668', '4373', '5677', '5450', '5904']","['4357', '5431', '5992', '4939', '4403', '5044', '5059', '4122', '5956', '4389', '5751', '5942', '5406', '4717', '4718']",['4122' '4357' '4403' '5431']
tgm044_preop,"['4663', '4137', '4804', '4632', '5574', '5905', '5661', '4609', '4772', '5767', '4057', '4134', '4668', '4373', '4996']","['4488', '4804', '4986', '5661', '4230', '5323', '4632', '4956', '4193', '4137', '4286', '4984', '4657', '4678', '5595']",['4137' '4632' '4804' '5661']
tgm045_preop,"['4632', '4137', '5574', '4804', '4663', '5661', '5767', '5323', '5401', '5905', '5358', '4475', '4996', '4772', '5137']","['4488', '4986', '4632', '5964', '4193', '5574', '5595', '4230', '5323', '4956', '4286', '4804', '5661', '5713', '4814']",['4632' '4804' '5323' '5574' '5661']
tgm046_preop,"['5731', '4804', '5661', '4663', '5715', '4632', '4772', '4092', '4999', '4956', '4137', '4986', '5100', '5905', '4285']","['4804', '4488', '5731', '4071', '4986', '5661', '5318', '4249', '4678', '4956', '4657', '4230', '4999', '5379', '4984']",['4804' '4956' '4986' '4999' '5661' '5731']
tgm047_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['5466', '4687', '4105', '4406', '4900', '4433', '5095', '4748', '4792', '5851', '5605', '4975', '4828', '4316', '5797']",[]
tgm048_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['4126', '4134', '5904', '4373', '4996', '4873', '5383', '5243', '5206', '5866', '5958', '5771', '5767', '4087', '4122']",['4087' '4126' '4373' '4996' '5383' '5904' '5958']
tgm049_preop,"['5640', '4741', '4159', '5589', '4933', '4297', '4848', '5842', '5482', '4976', '5844', '4087', '4477', '4668', '4373']","['4297', '5250', '4933', '5844', '5640', '5842', '4848', '5589', '4311', '4741', '5671', '5766', '5569', '4481', '4159']",['4159' '4297' '4741' '4848' '4933' '5589' '5640' '5842' '5844']
tgm050_preop,"['4996', '5767', '5401', '4668', '4373', '4134', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126']","['5755', '5683', '4527', '5012', '4996', '5105', '4017', '4134', '5142', '5230', '4609', '4507', '4476', '5688', '5713']",['4134' '4996']
tgm051_preop,"['5958', '4668', '4373', '4996', '5677', '4564', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '4535']","['4406', '5782', '5234', '4807', '4792', '5926', '4746', '5172', '5871', '4900', '5068', '5947', '4461', '4907', '5592']",[]
tgm052_preop,"['4477', '4695', '5197', '4403', '4122', '4376', '4741', '4257', '4668', '4373', '4996', '4782', '5677', '5450', '5904']","['4389', '4717', '4806', '4492', '5992', '4089', '4941', '5059', '4233', '4149', '5443', '4939', '5942', '5740', '5000']",[]
tgm053_preop,"['5905', '5370', '4137', '4057', '5661', '5545', '4804', '5071', '4632', '4663', '4430', '5034', '5323', '5450', '5997']","['4804', '5661', '5323', '5071', '4137', '5129', '4986', '4632', '5864', '5905', '5370', '5167', '4488', '4663', '5379']",['4137' '4632' '4663' '4804' '5071' '5323' '5370' '5661' '5905']
tgm054_preop,"['5767', '4057', '5401', '5905', '4137', '4996', '5323', '5545', '4668', '4373', '5677', '5450', '5904', '5383', '4087']","['5323', '4488', '4804', '5661', '4632', '4986', '4137', '5595', '4609', '4984', '4230', '5142', '5071', '5713', '5129']",['4137' '5323']
tgm055_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['4796', '4548', '4902', '4008', '4128', '4873', '4126', '5563', '5958', '5845', '4373', '4087', '5771', '5243', '5233']",['4087' '4126' '4373' '5958']
tgm056_preop,"['5958', '4564', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '4535']","['4406', '5782', '5234', '5765', '4807', '4564', '5958', '4983', '5912', '4614', '5024', '5435', '4900', '5898', '5926']",['4564' '5958']
tgm057_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['4796', '5233', '5249', '4563', '5845', '4548', '5355', '4166', '5219', '5395', '4352', '5702', '5934', '5788', '5032']",[]
tgm058_preop,"['4057', '5767', '5997', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4137']","['4057', '5767', '5401', '5545', '5129', '4293', '5997', '5440', '4351', '5864', '5905', '5323', '5034', '5861', '4241']",['4057' '5767' '5997']
tgm059_preop,"['5412', '5244', '5902', '5464', '5797', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815']","['5412', '4900', '5797', '5779', '5466', '4658', '4406', '4865', '5234', '4614', '4100', '5095', '5851', '4875', '4433']",['5412' '5797']
tgm060_preop,"['4796', '5233', '5845', '4548', '4563', '4902', '5563', '5219', '4087', '4668', '4373', '4996', '5677', '5450', '5904']","['5712', '5827', '4349', '4420', '5053', '4882', '4822', '5824', '5032', '5069', '4700', '4563', '5766', '5395', '5257']",['4563']
tgm061_preop,"['5323', '5137', '5401', '4293', '4057', '5767', '4632', '5905', '5545', '5595', '4137', '5129', '5661', '5370', '5071']","['5323', '5129', '4804', '5661', '5595', '4632', '4293', '4137', '4986', '5071', '5167', '4488', '5142', '5864', '5055']",['4137' '4293' '4632' '5071' '5129' '5323' '5595' '5661']
tgm062_preop,"['5147', '4285', '4202', '4504', '4373', '5784', '4502', '5715', '4223', '5100', '4999', '4772', '4359', '4910', '4621']","['4657', '4071', '5784', '5318', '4678', '4502', '5100', '4223', '5783', '4580', '5147', '5562', '4581', '4285', '4984']",['4223' '4285' '4502' '5100' '5147' '5784']
tgm063_preop,"['5218', '4373', '5533', '4202', '4668', '4285', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082']","['4071', '4657', '5318', '4678', '5784', '4502', '4581', '4580', '5147', '5783', '5653', '4984', '5562', '4115', '5100']",[]
tgm064_preop,"['4968', '4087', '4465', '5808', '5563', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4702', '5815', '4082']","['4321', '5081', '4994', '5808', '5329', '5745', '4330', '5778', '4976', '4968', '5482', '5214', '4263', '4087', '5082']",['4087' '4968' '5808']
tgm065_preop,"['5508', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535']","['4894', '4034', '5508', '5246', '5481', '4559', '4629', '5790', '4862', '5888', '5645', '4438', '5272', '4742', '5477']",['5508']
tgm066_preop,"['5464', '5024', '4614', '5513', '5765', '4668', '4373', '4996', '5677', '4099', '5450', '5904', '5383', '4087', '4702']","['4865', '5412', '5464', '4595', '4614', '5164', '4143', '4711', '4100', '5500', '5024', '5931', '5513', '4875', '4724']",['4614' '5024' '5464' '5513']
tgm067_preop,"['4984', '4609', '4230', '5105', '4507', '4134', '5574', '4056', '4789', '4476', '4663', '4657', '4814', '5100', '4017']","['4984', '5105', '4609', '4507', '4230', '4056', '4657', '4814', '5230', '4488', '4193', '4580', '4709', '5955', '4527']",['4056' '4230' '4507' '4609' '4657' '4814' '4984' '5105']
tgm068_preop,"['4312', '5363', '5505', '4126', '4323', '5904', '4608', '5694', '4290', '5628', '4876', '5227', '4782', '5039', '4896']","['4232', '5448', '5856', '5628', '4850', '4892', '5059', '5764', '5684', '4718', '4569', '4939', '5044', '5431', '5687']",['5628']
tgm071_preop,"['5233', '4548', '4796', '5845', '4902', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815']","['4563', '4822', '5395', '4349', '5032', '5069', '5233', '4796', '5599', '5845', '5270', '5827', '5788', '5712', '5028']",['4796' '5233' '5845']
